,depot,pc_001,pc_002,pc_003,pc_004,pc_005,pc_006,pc_007,pc_008,pc_009,pc_010,pc_011,pc_012,pc_013,pc_014,pc_015,pc_016,pc_017,pc_018,pc_019,pc_020,pc_021,pc_022,pc_023,pc_024,pc_025,pc_026,pc_027,pc_028,pc_029,pc_030,pc_031,pc_032,pc_033,pc_034,pc_035,pc_036,pc_037,pc_038,pc_039,pc_040,pc_041,pc_042,pc_043,pc_044,pc_045,pc_046,pc_047,pc_048,pc_049,pc_050,pc_051,pc_052,pc_053,pc_054,pc_055,pc_056,pc_057,pc_058,pc_059,pc_060,pc_061,pc_062,pc_063,pc_064,pc_065,pc_066,pc_067,pc_068,pc_069,pc_070,pc_071,pc_072,pc_073,pc_074,pc_075,pc_076,pc_077,pc_078,pc_079,pc_080,pc_081,pc_082,pc_083,pc_084,pc_085,pc_086,pc_087,pc_088,pc_089,pc_090,pc_091,pc_092,pc_093,pc_094,pc_095,pc_096,pc_097,pc_098,pc_099,pc_100
pc_048,5.016666666666667,15.15,11.55,34.93333333333333,27.23333333333333,19.8,10.583333333333334,16.3,20.316666666666666,48.51666666666666,6.35,41.1,9.316666666666666,15.083333333333336,34.5,8.233333333333333,33.06666666666667,41.15,25.93333333333333,25.38333333333333,11.333333333333336,3.55,19.516666666666666,28.05,7.133333333333334,18.466666666666665,4.633333333333334,30.63333333333333,26.43333333333333,16.083333333333332,42.083333333333336,19.45,29.0,26.08333333333333,30.98333333333333,13.7,46.81666666666667,15.983333333333333,19.733333333333334,30.35,42.56666666666667,12.116666666666667,11.566666666666665,26.03333333333333,20.483333333333334,18.4,35.81666666666667,3.9166666666666665,0.0,15.15,13.9,32.916666666666664,26.5,15.816666666666665,12.7,18.416666666666668,5.05,7.816666666666666,14.616666666666667,30.48333333333333,12.85,39.55,30.7,31.13333333333333,6.783333333333332,8.4,33.68333333333333,41.3,29.066666666666666,22.266666666666666,10.85,9.383333333333333,23.5,7.683333333333334,20.866666666666667,10.316666666666666,9.616666666666667,6.116666666666666,31.38333333333333,27.5,47.01666666666666,17.166666666666668,35.78333333333333,15.0,35.416666666666664,34.583333333333336,18.933333333333334,25.766666666666666,26.3,10.466666666666667,13.783333333333333,29.966666666666665,22.9,30.0,12.616666666666667,22.4,10.316666666666666,24.33333333333333,19.483333333333334,17.166666666666668,27.43333333333333
pc_049,15.4,5.0,5.266666666666667,32.083333333333336,25.45,19.516666666666666,13.2,24.65,8.15,36.35,10.066666666666666,28.95,15.0,10.166666666666666,31.65,12.166666666666664,43.78333333333333,29.0,27.03333333333333,36.1,10.1,14.05,7.366666666666666,15.9,12.183333333333335,7.016666666666668,12.983333333333333,27.78333333333333,23.58333333333333,9.05,29.93333333333333,15.933333333333335,27.25,36.8,39.95,19.566666666666666,53.78333333333333,26.68333333333333,7.583333333333332,39.31666666666667,40.81666666666667,5.816666666666666,19.733333333333334,31.38333333333333,16.966666666666665,6.283333333333332,32.96666666666667,15.983333333333333,15.583333333333336,0.0,24.61666666666667,43.63333333333333,37.21666666666667,8.883333333333333,19.283333333333328,6.95,13.483333333333333,16.116666666666667,8.7,41.46666666666667,7.583333333333332,27.38333333333333,41.41666666666666,28.28333333333333,17.5,16.566666666666666,38.7,29.15,25.55,12.083333333333336,13.466666666666667,11.833333333333336,20.516666666666666,13.383333333333333,15.2,18.483333333333334,17.05,16.833333333333332,19.133333333333333,38.21666666666667,34.86666666666667,13.483333333333333,23.63333333333333,12.783333333333333,32.56666666666667,31.73333333333333,6.833333333333332,27.316666666666666,37.016666666666666,11.233333333333333,11.283333333333333,38.93333333333333,33.61666666666667,17.85,8.783333333333333,24.63333333333333,14.0,25.43333333333333,15.966666666666667,27.86666666666667,24.58333333333333
pc_050,16.0,23.4,21.6,25.25,17.55,20.033333333333328,16.316666666666666,4.166666666666667,21.183333333333334,41.016666666666666,17.35,35.166666666666664,12.516666666666667,26.066666666666666,24.816666666666666,17.7,21.3,35.2,16.25,13.6,22.33333333333333,12.166666666666664,21.766666666666666,27.93333333333333,14.616666666666667,24.966666666666665,14.65,20.95,16.75,22.61666666666667,36.15,16.433333333333334,19.316666666666666,15.0,19.9,9.466666666666667,35.05,6.35,21.73333333333333,19.266666666666666,30.6,22.16666666666667,15.083333333333336,16.666666666666668,15.766666666666667,22.65,26.13333333333333,11.466666666666667,13.816666666666665,25.2,0.0,21.816666666666666,14.733333333333333,25.86666666666667,6.9,23.25,16.05,18.8,22.11666666666667,19.4,22.3,35.2,19.6,21.45,10.3,16.583333333333332,22.6,35.36666666666667,23.15,23.15,15.116666666666667,20.2,23.18333333333333,13.35,24.3,14.733333333333333,12.183333333333335,9.666666666666666,31.16666666666667,15.733333333333333,41.083333333333336,18.733333333333334,34.916666666666664,21.066666666666666,25.73333333333333,24.9,23.766666666666666,16.083333333333332,15.216666666666667,18.183333333333334,19.85,18.883333333333333,11.8,29.88333333333333,20.116666666666667,12.716666666666667,13.5,14.65,14.766666666666667,3.95,17.75
pc_051,35.03333333333333,44.23333333333333,40.61666666666667,44.71666666666667,37.016666666666666,41.21666666666667,37.516666666666666,25.466666666666665,40.66666666666666,60.48333333333333,36.36666666666667,54.63333333333333,31.53333333333333,45.1,44.3,36.71666666666667,13.033333333333333,54.68333333333333,31.25,13.083333333333336,41.35,31.18333333333333,41.23333333333333,47.4,33.63333333333333,44.43333333333333,33.666666666666664,40.41666666666666,36.21666666666667,43.8,55.61666666666667,35.9,38.78333333333333,17.05,17.7,28.93333333333333,43.28333333333333,26.9,41.2,19.716666666666665,33.11666666666667,41.18333333333333,36.06666666666667,26.8,35.23333333333333,42.11666666666667,45.61666666666667,30.5,32.833333333333336,44.21666666666667,21.183333333333334,0.0,19.766666666666666,44.9,26.36666666666667,44.43333333333333,35.06666666666667,37.833333333333336,43.31666666666667,16.366666666666667,41.333333333333336,54.66666666666666,16.683333333333334,40.91666666666666,29.316666666666666,35.45,20.4,54.83333333333334,42.61666666666667,43.58333333333334,36.3,39.23333333333333,44.38333333333333,32.38333333333333,45.5,35.71666666666667,31.83333333333333,28.68333333333333,50.63333333333333,18.666666666666668,60.55,39.93333333333333,54.38333333333333,41.5,45.2,44.36666666666667,43.23333333333333,24.73333333333333,17.266666666666666,39.38333333333333,40.3,17.45,10.033333333333333,49.35,39.13333333333333,22.86666666666667,32.53333333333333,29.58333333333333,34.23333333333333,25.15,37.21666666666667
pc_052,28.91666666666667,34.85,34.516666666666666,38.16666666666666,30.466666666666665,31.48333333333333,27.78333333333333,13.266666666666667,34.11666666666667,53.93333333333333,30.266666666666666,48.08333333333334,25.43333333333333,39.0,37.75,30.61666666666667,9.95,48.13333333333333,29.18333333333333,9.433333333333334,35.25,25.08333333333333,34.68333333333333,40.85,27.53333333333333,37.583333333333336,27.566666666666666,33.86666666666667,29.66666666666667,34.083333333333336,49.06666666666667,29.35,32.23333333333333,27.85,32.4,22.4,33.083333333333336,21.166666666666668,34.65,32.13333333333333,43.45,35.083333333333336,26.55,10.6,28.7,35.56666666666667,39.06666666666667,24.4,26.73333333333333,38.11666666666667,18.3,19.58333333333333,0.0,38.8,19.816666666666666,34.7,28.966666666666665,31.73333333333333,33.583333333333336,31.066666666666666,35.23333333333333,48.11666666666667,31.38333333333333,34.36666666666667,23.216666666666665,28.05,35.1,48.28333333333333,36.06666666666667,34.6,26.566666666666666,33.46666666666667,34.65,26.28333333333333,35.766666666666666,26.2,25.1,22.58333333333333,44.08333333333334,6.466666666666668,54.0,30.2,47.83333333333334,33.98333333333333,38.65,37.81666666666667,35.86666666666667,29.016666666666666,28.08333333333333,29.65,32.766666666666666,31.75,17.383333333333333,42.2,33.03333333333333,25.63333333333333,26.43333333333333,27.58333333333333,27.7,21.566666666666666,30.66666666666667
pc_053,17.85,7.55,6.133333333333334,37.36666666666667,30.36666666666667,21.4,15.083333333333336,26.55,15.816666666666665,44.01666666666666,12.533333333333333,36.6,17.45,1.2833333333333334,36.93333333333333,14.633333333333333,46.16666666666666,36.65,31.95,38.48333333333333,12.55,16.516666666666666,15.016666666666667,23.55,14.633333333333333,13.966666666666667,15.433333333333335,33.06666666666667,28.86666666666667,12.2,37.583333333333336,20.85,32.166666666666664,39.25,44.16666666666666,22.016666666666666,55.66666666666666,29.15,15.233333333333333,43.53333333333333,45.73333333333333,6.8,22.38333333333333,33.266666666666666,21.88333333333333,13.9,38.25,18.45,18.033333333333328,10.65,27.066666666666666,46.08333333333334,39.61666666666667,0.0,21.75,13.916666666666664,15.933333333333335,18.58333333333333,10.6,43.66666666666666,10.05,35.05,43.86666666666667,33.56666666666667,19.95,19.033333333333328,43.61666666666667,36.8,30.466666666666665,17.266666666666666,15.35,14.283333333333333,22.4,15.833333333333336,17.083333333333332,20.933333333333334,19.5,19.283333333333328,26.78333333333333,40.6,42.516666666666666,15.366666666666667,31.28333333333333,15.233333333333333,37.85,37.016666666666666,14.433333333333335,32.23333333333333,39.48333333333333,13.133333333333333,14.033333333333333,43.15,36.06666666666667,25.5,11.25,29.55,16.45,30.35,20.883333333333333,30.33333333333333,29.86666666666667
pc_054,12.533333333333333,19.616666666666667,16.016666666666666,23.33333333333333,15.633333333333333,25.11666666666667,19.4,9.25,16.683333333333334,39.1,15.166666666666664,33.25,7.416666666666668,21.566666666666666,22.9,13.4,26.016666666666666,33.3,14.333333333333336,18.316666666666666,19.75,9.483333333333333,17.266666666666666,23.43333333333333,9.5,20.466666666666665,10.333333333333334,19.033333333333328,14.833333333333336,21.366666666666667,34.23333333333333,14.216666666666667,17.4,19.45,24.36666666666667,2.583333333333333,39.766666666666666,11.1,17.233333333333334,23.73333333333333,30.98333333333333,16.566666666666666,16.15,21.75,13.85,18.15,24.23333333333333,10.35,12.75,19.616666666666667,6.833333333333332,26.28333333333333,19.45,20.283333333333328,0.0,19.983333333333334,13.883333333333333,16.633333333333333,21.85,23.86666666666667,16.716666666666665,33.28333333333333,24.066666666666666,19.533333333333328,9.4,15.316666666666665,26.016666666666666,33.45,21.233333333333334,19.616666666666667,20.183333333333334,18.2,28.266666666666666,8.133333333333333,29.38333333333333,15.8,5.283333333333333,6.866666666666666,26.66666666666667,20.45,39.16666666666666,23.816666666666666,31.16666666666667,14.166666666666664,23.816666666666666,22.98333333333333,19.266666666666666,13.883333333333333,19.683333333333334,19.283333333333328,12.966666666666667,23.35,16.266666666666666,25.38333333333333,14.516666666666667,10.816666666666665,8.416666666666666,12.75,12.85,10.1,15.833333333333336
pc_055,18.983333333333334,5.9833333333333325,8.85,30.66666666666667,24.03333333333333,17.2,13.45,20.25,9.333333333333334,35.766666666666666,13.65,28.36666666666667,18.58333333333333,12.45,30.23333333333333,15.766666666666667,39.88333333333333,28.4,25.61666666666667,32.18333333333333,13.683333333333335,17.65,8.533333333333333,13.816666666666665,15.766666666666667,4.766666666666667,16.566666666666666,26.36666666666667,22.16666666666667,5.183333333333334,29.35,14.516666666666667,25.83333333333333,36.11666666666667,38.53333333333333,19.816666666666666,49.38333333333333,24.95,6.816666666666666,37.9,39.4,9.416666666666666,16.1,26.966666666666665,15.566666666666665,5.05,31.55,18.633333333333333,19.166666666666668,7.233333333333332,22.5,43.88333333333333,33.31666666666667,11.166666666666664,20.35,0.0,15.9,18.166666666666668,5.666666666666668,40.05,11.183333333333335,26.8,40.516666666666666,26.86666666666667,21.08333333333333,16.516666666666666,37.28333333333333,28.566666666666666,24.13333333333333,7.066666666666666,10.566666666666666,14.866666666666667,14.8,16.966666666666665,12.9,15.866666666666667,18.3,20.416666666666668,18.55,34.31666666666667,34.28333333333333,13.05,21.033333333333328,13.016666666666667,31.15,30.316666666666666,4.55,25.9,36.333333333333336,11.483333333333333,9.866666666666667,37.516666666666666,33.86666666666667,15.216666666666667,12.366666666666667,23.216666666666665,17.583333333333332,24.016666666666666,14.566666666666665,25.766666666666666,23.16666666666667
pc_056,5.4833333333333325,12.116666666666667,9.883333333333333,37.73333333333333,30.566666666666666,16.7,7.483333333333332,17.833333333333332,18.65,46.85,4.7,39.43333333333333,10.916666666666664,13.416666666666664,37.31666666666667,9.533333333333333,35.88333333333333,39.48333333333333,28.75,28.2,9.683333333333334,6.366666666666666,17.866666666666667,26.38333333333333,8.45,16.816666666666666,5.916666666666668,33.45,29.25,12.983333333333333,40.43333333333333,21.066666666666666,31.816666666666666,28.9,33.8,15.3,46.95,18.783333333333328,18.066666666666666,33.166666666666664,45.38333333333333,10.45,10.083333333333334,24.55,22.1,16.733333333333334,38.63333333333333,6.7333333333333325,5.666666666666668,13.483333333333333,16.716666666666665,35.71666666666667,29.316666666666666,14.166666666666664,14.316666666666665,16.05,0.0,3.1333333333333333,11.5,33.3,11.183333333333335,37.88333333333333,33.516666666666666,33.95,9.6,6.933333333333334,36.5,39.65,30.68333333333333,19.15,7.75,6.266666666666668,20.383333333333333,9.0,17.766666666666666,8.833333333333334,11.233333333333333,8.933333333333334,29.63333333333333,30.316666666666666,45.36666666666667,14.066666666666665,33.11666666666667,16.316666666666666,38.23333333333333,37.4,17.266666666666666,28.18333333333333,29.11666666666667,7.366666666666666,15.1,32.78333333333333,25.716666666666665,28.33333333333333,13.716666666666667,25.216666666666665,11.916666666666664,27.15,21.1,19.966666666666665,30.25
pc_057,8.233333333333333,14.366666666666667,12.533333333333333,40.48333333333333,33.31666666666667,18.95,9.75,20.08333333333333,21.3,49.5,7.45,42.083333333333336,13.666666666666664,16.066666666666666,40.06666666666667,12.283333333333333,38.63333333333333,42.13333333333333,31.5,30.95,12.316666666666665,9.116666666666667,20.5,29.03333333333333,11.2,19.45,8.666666666666666,36.2,32.0,15.233333333333333,43.06666666666667,23.816666666666666,34.56666666666667,31.65,36.55,18.05,49.21666666666667,21.183333333333334,20.716666666666665,35.916666666666664,48.13333333333333,13.083333333333336,12.35,26.816666666666666,24.85,19.383333333333333,41.38333333333333,9.216666666666667,8.416666666666666,16.133333333333333,19.466666666666665,38.46666666666667,32.06666666666667,16.8,17.066666666666666,18.3,3.1166666666666667,0.0,13.766666666666667,36.05,13.833333333333336,40.53333333333333,36.266666666666666,36.7,12.35,9.183333333333334,39.25,42.28333333333333,33.416666666666664,21.416666666666668,10.0,8.533333333333333,22.65,11.75,20.033333333333328,11.1,13.983333333333333,11.683333333333335,32.266666666666666,33.06666666666667,48.0,16.333333333333332,35.38333333333333,19.066666666666666,40.98333333333333,40.15,19.916666666666668,30.93333333333333,31.86666666666667,9.616666666666667,17.85,35.53333333333333,28.466666666666665,30.98333333333333,16.366666666666667,27.966666666666665,14.666666666666664,29.9,23.85,22.716666666666665,33.0
pc_058,14.633333333333333,3.9,6.9,31.98333333333333,25.35,14.366666666666667,8.716666666666667,19.516666666666666,12.3,37.083333333333336,10.716666666666667,29.68333333333333,17.983333333333334,10.183333333333334,31.55,15.166666666666664,39.13333333333333,29.73333333333333,26.93333333333333,31.45,13.083333333333336,15.516666666666667,11.5,15.133333333333333,15.166666666666664,8.6,15.066666666666665,27.68333333333333,23.48333333333333,2.433333333333333,30.66666666666667,15.85,27.15,36.31666666666667,39.85,21.133333333333333,48.63333333333333,24.216666666666665,10.133333333333333,39.21666666666667,40.73333333333333,7.566666666666666,15.35,26.23333333333333,16.883333333333333,8.35,32.86666666666667,13.916666666666664,14.816666666666665,7.533333333333332,21.766666666666666,43.15,32.583333333333336,8.9,22.28333333333333,5.266666666666667,11.166666666666664,13.433333333333335,0.0,41.36666666666667,10.566666666666666,28.11666666666667,40.93333333333333,28.18333333333333,18.35,13.883333333333333,38.6,29.88333333333333,25.45,8.383333333333333,8.983333333333333,10.133333333333333,12.55,16.366666666666667,7.233333333333332,15.116666666666667,20.033333333333328,17.683333333333334,19.866666666666667,33.56666666666667,35.6,8.333333333333334,22.35,14.333333333333336,32.46666666666667,31.63333333333333,7.85,27.216666666666665,36.55,6.75,11.183333333333335,38.85,33.13333333333333,16.533333333333335,11.766666666666667,24.53333333333333,16.983333333333334,25.33333333333333,15.883333333333333,25.03333333333333,24.48333333333333
pc_059,32.916666666666664,41.53333333333333,38.516666666666666,41.68333333333333,32.31666666666667,39.11666666666667,35.4,23.25,36.61666666666667,58.68333333333333,34.266666666666666,52.83333333333334,29.43333333333333,43.0,42.5,34.61666666666667,24.6,52.88333333333333,17.1,24.63333333333333,39.25,29.08333333333333,37.18333333333333,43.35,31.53333333333333,40.38333333333333,31.566666666666666,38.63333333333333,32.13333333333333,41.28333333333333,53.81666666666667,31.48333333333333,29.4,6.316666666666666,5.25,26.83333333333333,53.96666666666667,24.8,37.15,8.0,17.0,39.083333333333336,33.96666666666667,35.75,31.45,38.06666666666667,43.81666666666667,28.4,30.73333333333333,41.21666666666667,19.08333333333333,16.333333333333332,31.33333333333333,42.8,24.266666666666666,39.9,32.96666666666667,35.73333333333333,41.766666666666666,0.0,39.23333333333333,52.86666666666667,3.533333333333333,39.11666666666667,27.216666666666665,33.35,3.8833333333333333,53.03333333333333,36.56666666666667,39.53333333333333,34.2,37.13333333333333,42.28333333333333,30.28333333333333,43.4,33.6,29.73333333333333,26.58333333333333,46.58333333333334,30.466666666666665,58.75,37.81666666666667,51.08333333333334,37.45,43.4,42.56666666666667,39.18333333333333,17.483333333333334,6.533333333333332,37.28333333333333,36.23333333333333,5.7333333333333325,15.816666666666665,45.3,37.03333333333333,17.266666666666666,30.43333333333333,17.916666666666668,30.45,23.05,35.416666666666664
pc_060,12.833333333333336,7.55,3.933333333333333,32.6,25.6,20.783333333333328,11.583333333333336,23.516666666666666,12.7,40.9,7.5,33.48333333333333,11.5,9.483333333333333,32.166666666666664,8.666666666666666,40.28333333333333,33.53333333333333,27.18333333333333,32.583333333333336,7.533333333333332,10.55,11.9,20.433333333333334,8.666666666666666,10.866666666666667,9.733333333333333,28.3,24.1,11.583333333333336,34.48333333333333,16.083333333333332,27.4,33.28333333333333,38.2,16.783333333333335,53.76666666666666,23.18333333333333,12.116666666666667,37.56666666666667,40.96666666666667,4.5,17.166666666666668,31.35,17.116666666666667,10.783333333333333,33.5,12.483333333333333,13.016666666666667,7.533333333333332,21.1,40.11666666666667,33.71666666666667,8.2,15.783333333333333,10.8,10.916666666666664,13.566666666666665,11.233333333333333,37.7,0.0,31.93333333333333,37.9,28.8,14.0,14.0,38.85,33.7,25.7,16.1,11.833333333333336,9.266666666666667,23.05,9.866666666666667,17.733333333333334,15.916666666666664,13.533333333333333,13.316666666666665,23.68333333333333,34.71666666666667,39.4,16.016666666666666,28.16666666666667,10.483333333333333,33.083333333333336,32.25,11.316666666666665,27.466666666666665,33.516666666666666,11.45,9.266666666666667,37.18333333333333,30.1,22.38333333333333,5.283333333333333,24.78333333333333,10.483333333333333,25.58333333333333,16.116666666666667,24.36666666666667,25.1
pc_061,36.86666666666667,27.88333333333333,29.7,20.116666666666667,24.55,37.36666666666667,31.95,38.68333333333333,22.95,13.733333333333333,34.516666666666666,6.316666666666666,32.7,34.35,14.683333333333335,32.93333333333333,55.45,6.783333333333332,37.98333333333333,47.75,34.55,33.81666666666667,23.53333333333333,18.65,31.93333333333333,26.73333333333333,33.68333333333333,20.08333333333333,24.33333333333333,28.28333333333333,7.316666666666666,28.316666666666666,27.23333333333333,48.88333333333333,53.1,33.6,69.2,40.53333333333333,23.5,52.78333333333333,42.86666666666667,30.266666666666666,36.266666666666666,47.15,29.35,24.41666666666667,15.766666666666667,35.75,37.23333333333333,27.566666666666666,36.266666666666666,55.71666666666667,48.88333333333333,33.06666666666667,34.9,26.9,37.93333333333333,40.56666666666667,28.766666666666666,53.31666666666667,32.03333333333333,0.0,53.5,20.016666666666666,37.25,36.68333333333333,50.55,7.65,22.13333333333333,22.61666666666667,30.73333333333333,36.266666666666666,24.716666666666665,33.13333333333333,29.11666666666667,36.03333333333333,32.1,35.63333333333333,9.416666666666666,49.88333333333333,12.233333333333333,36.15,9.383333333333333,26.8,15.1,14.716666666666667,25.53333333333333,39.68333333333333,49.11666666666667,34.583333333333336,23.65,51.31666666666667,45.7,20.6,33.23333333333333,37.016666666666666,31.68333333333333,37.81666666666667,28.35,39.53333333333333,19.166666666666668
pc_062,33.21666666666667,41.11666666666667,38.81666666666667,42.91666666666666,34.8,39.41666666666666,35.7,23.55,36.2,58.66666666666666,34.56666666666667,52.83333333333334,29.73333333333333,43.28333333333333,42.48333333333333,34.916666666666664,24.88333333333333,52.86666666666667,19.58333333333333,24.93333333333333,39.55,29.38333333333333,36.78333333333333,42.93333333333333,31.83333333333333,39.96666666666667,31.86666666666667,38.61666666666667,34.61666666666667,40.86666666666667,53.81666666666667,31.43333333333333,31.88333333333333,6.616666666666666,3.983333333333333,27.13333333333333,54.26666666666666,25.1,36.73333333333333,6.75,19.483333333333334,39.38333333333333,34.266666666666666,36.05,30.78333333333333,37.66666666666666,43.8,28.68333333333333,31.03333333333333,40.81666666666667,19.383333333333333,16.633333333333333,31.63333333333333,43.08333333333334,24.55,39.5,33.266666666666666,36.016666666666666,41.5,3.4,39.516666666666666,52.85,0.0,39.11666666666667,27.516666666666666,33.65,6.366666666666666,53.03333333333333,39.05,39.11666666666667,34.5,37.41666666666666,42.56666666666667,30.566666666666666,43.7,33.9,30.016666666666666,26.88333333333333,46.18333333333333,30.766666666666666,58.75,38.11666666666667,50.66666666666666,37.41666666666666,43.4,42.56666666666667,38.766666666666666,16.983333333333334,6.316666666666666,37.583333333333336,36.21666666666667,4.466666666666667,16.116666666666667,44.88333333333333,37.333333333333336,16.766666666666666,30.716666666666665,20.4,29.78333333333333,23.35,35.416666666666664
pc_063,32.05,28.716666666666665,28.11666666666667,3.8,10.316666666666666,37.56666666666667,32.13333333333333,24.45,23.8,23.13333333333333,32.916666666666664,20.08333333333333,25.41666666666667,33.666666666666664,9.733333333333333,28.58333333333333,41.21666666666667,20.116666666666667,23.75,33.516666666666666,32.95,29.0,24.36666666666667,28.266666666666666,27.6,27.566666666666666,29.35,3.65,10.1,28.466666666666665,21.066666666666666,17.166666666666668,13.0,34.65,38.86666666666667,23.23333333333333,54.96666666666667,26.3,24.33333333333333,38.55,26.43333333333333,28.66666666666667,35.36666666666667,36.95,18.866666666666667,25.25,11.05,29.9,32.23333333333333,28.4,22.03333333333333,41.48333333333333,34.65,32.38333333333333,20.666666666666668,27.08333333333333,33.4,36.15,28.95,39.083333333333336,29.36666666666667,20.116666666666667,39.266666666666666,0.0,28.716666666666665,34.85,36.31666666666667,20.283333333333328,9.283333333333333,26.716666666666665,30.91666666666667,34.68333333333333,35.166666666666664,27.66666666666667,34.2,35.016666666666666,24.8,28.08333333333333,19.033333333333328,35.65,23.78333333333333,36.333333333333336,19.83333333333333,25.35,10.65,9.816666666666666,26.36666666666667,26.88333333333333,34.88333333333333,34.766666666666666,24.13333333333333,39.38333333333333,31.466666666666665,30.216666666666665,28.48333333333333,24.63333333333333,24.4,25.0,18.816666666666666,25.3,3.65
pc_064,9.016666666666667,18.233333333333334,14.616666666666667,31.6,23.966666666666665,20.666666666666668,14.433333333333335,12.966666666666667,20.966666666666665,47.36666666666667,10.366666666666667,41.516666666666666,8.35,19.08333333333333,31.16666666666667,10.716666666666667,29.73333333333333,41.56666666666667,22.6,22.05,15.35,5.183333333333334,21.55,27.7,7.633333333333334,21.55,7.666666666666668,27.3,23.1,19.933333333333334,42.5,18.483333333333334,25.66666666666667,22.75,27.66666666666667,10.55,43.5,12.65,21.5,27.03333333333333,39.25,15.183333333333335,11.05,25.466666666666665,19.516666666666666,21.466666666666665,32.5,4.483333333333333,6.833333333333332,18.216666666666665,10.566666666666666,29.58333333333333,23.18333333333333,18.883333333333333,9.416666666666666,21.48333333333333,9.066666666666666,11.816666666666665,18.45,27.16666666666667,15.316666666666665,38.21666666666667,27.36666666666667,27.8,0.0,9.45,30.35,41.71666666666667,28.1,23.78333333333333,14.7,13.216666666666667,23.83333333333333,8.183333333333334,24.716666666666665,10.683333333333334,8.65,5.1,30.95,24.18333333333333,47.43333333333333,19.366666666666667,34.45,15.5,32.083333333333336,31.25,22.0,22.43333333333333,22.98333333333333,14.316666666666665,14.3,26.65,19.566666666666666,28.66666666666667,13.133333333333333,19.066666666666666,9.35,21.016666666666666,18.516666666666666,13.833333333333336,24.1
pc_065,10.0,14.116666666666667,12.266666666666667,37.333333333333336,29.63333333333333,14.35,9.483333333333333,13.116666666666667,19.83333333333333,45.6,8.866666666666667,38.2,11.6,15.816666666666665,36.9,13.116666666666667,32.75,38.23333333333333,28.33333333333333,25.066666666666666,12.066666666666665,7.583333333333332,20.25,23.66666666666667,10.05,19.2,10.066666666666666,33.03333333333333,28.83333333333333,14.983333333333333,39.18333333333333,21.73333333333333,31.4,28.48333333333333,33.38333333333333,15.983333333333333,42.25,14.216666666666667,20.466666666666665,32.75,44.96666666666667,12.833333333333336,5.383333333333334,19.85,22.766666666666666,19.116666666666667,38.21666666666667,4.75,7.816666666666666,15.866666666666667,15.383333333333333,35.31666666666667,26.18333333333333,16.55,14.983333333333333,18.05,7.1,9.366666666666667,13.516666666666667,32.88333333333333,13.566666666666665,36.63333333333333,33.1,33.53333333333333,9.183333333333334,0.0,36.083333333333336,38.4,31.35,17.466666666666665,9.033333333333333,8.283333333333333,17.516666666666666,10.6,18.633333333333333,4.133333333333334,11.9,8.516666666666667,28.38333333333333,27.18333333333333,44.11666666666667,13.066666666666665,30.66666666666667,17.916666666666668,37.81666666666667,36.98333333333333,18.733333333333334,28.16666666666667,28.7,9.366666666666667,16.7,32.36666666666667,25.3,25.066666666666666,15.533333333333333,24.8,12.6,26.73333333333333,21.766666666666666,18.633333333333333,29.83333333333333
pc_066,36.48333333333333,39.083333333333336,37.766666666666666,39.25,29.88333333333333,42.68333333333333,38.96666666666667,26.816666666666666,34.166666666666664,56.25,37.81666666666667,50.4,32.98333333333333,43.33333333333334,40.05,38.16666666666666,28.566666666666666,50.43333333333333,14.666666666666664,28.61666666666667,42.8,32.63333333333333,34.75,40.91666666666666,35.1,37.95,35.11666666666667,36.18333333333333,29.68333333333333,38.85,51.38333333333333,29.05,26.95,10.283333333333333,6.783333333333332,29.11666666666667,57.53333333333333,28.35,34.71666666666667,6.65,14.55,38.333333333333336,37.516666666666666,39.31666666666667,29.016666666666666,35.63333333333333,41.38333333333333,31.95,34.3,38.78333333333333,22.65,20.3,35.3,42.05,26.55,37.46666666666667,36.516666666666666,39.28333333333333,39.333333333333336,3.95,39.03333333333333,50.43333333333333,6.333333333333332,36.68333333333333,30.766666666666666,36.9,0.0,50.6,34.11666666666667,37.083333333333336,37.75,40.68333333333333,45.3,33.833333333333336,44.56666666666667,37.16666666666666,31.83333333333333,30.15,44.15,34.43333333333333,56.31666666666667,41.38333333333333,48.63333333333333,35.0,40.96666666666667,40.13333333333333,36.75,16.5,8.533333333333333,40.833333333333336,33.8,7.5,19.783333333333328,42.86666666666667,38.13333333333333,17.233333333333334,33.98333333333333,15.483333333333333,28.016666666666666,26.6,32.98333333333333
